promotion_id,campaign_name,promo_type,discount_value,min_order_value,start_date,end_date,campaign_duration_days,target_segment,campaign_channel,campaign_objective,target_category,expected_response_rate,budget_allocated,cost_per_acquisition,invalid_date_range_flag,negative_discount_flag,invalid_expected_response_rate_flag,invalid_budget_flag,is_valid_date_range
1288,Upsell_BOGO_1288,BOGO,0.0,77.37,2025-03-01,2025-03-15,14,All_Customers,In_App,Upsell,Unknown,0.233,21857.3,10.32,False,False,False,False,True
1289,Cross_Sell_Percentage_Discount_1289,Percentage_Discount,21.8,0.0,2024-07-09,2024-07-16,7,High_Value,Social,Cross_Sell,Unknown,0.25,1203.12,20.03,False,False,False,False,True
1290,Reactivation_Percentage_Discount_1290,Percentage_Discount,24.3,46.72,2024-10-24,2024-11-16,23,Lapsed,Push,Reactivation,Unknown,0.102,10973.7,29.38,False,False,False,False,True
1291,Upsell_Fixed_Amount_1291,Fixed_Amount,34.49,0.0,2025-03-12,2025-03-24,12,High_Value,In_App,Upsell,Unknown,0.075,1236.3,18.65,False,False,False,False,True
1292,Reactivation_BOGO_1292,BOGO,0.0,94.57,2024-09-21,2024-10-19,28,Medium_Value,Website_Banner,Reactivation,Unknown,0.162,9304.2,47.41,False,False,False,False,True
1293,Reactivation_BOGO_1293,BOGO,0.0,14.68,2024-09-17,2024-10-03,16,Lapsed,Push,Reactivation,Sports,0.111,35604.91,40.73,False,False,False,False,True
1294,Retention_Fixed_Amount_1294,Fixed_Amount,9.0,74.0,2024-12-22,2024-12-09,13,Low_Value,In_App,Retention,Unknown,0.064,34241.51,48.2,True,False,False,False,False
1295,Cross_Sell_Fixed_Amount_1295,Fixed_Amount,14.73,65.87,2024-12-23,2025-01-12,20,New_Customer,SMS,Cross_Sell,Home,0.117,27358.92,27.31,False,False,False,False,True
1296,Reactivation_Fixed_Amount_1296,Fixed_Amount,60.96,77.44,2024-10-27,2024-12-13,47,New_Customer,Website_Banner,Reactivation,Unknown,0.061,43277.5,15.17,False,False,False,False,True
1297,Cross_Sell_Percentage_Discount_1297,Percentage_Discount,15.8,29.71,2024-10-31,2024-11-16,16,All_Customers,In_App,Cross_Sell,Clothing,0.12,23097.28,45.66,False,False,False,False,True
1298,Reactivation_BOGO_1298,BOGO,0.0,21.1,2024-12-09,2025-01-13,35,Lapsed,Social,Reactivation,Unknown,0.073,7577.6,44.77,False,False,False,False,True
1299,Upsell_Fixed_Amount_1299,Fixed_Amount,49.97,49.71,2025-07-03,2025-07-08,5,Low_Value,Push,Upsell,Books,0.072,12439.77,18.41,False,False,False,False,True
1300,Reactivation_Free_Shipping_1300,Free_Shipping,0.0,0.0,2025-03-01,2025-04-01,31,All_Customers,Push,Reactivation,Unknown,0.19,9762.78,11.72,False,False,False,False,True
1301,Acquisition_Percentage_Discount_1301,Percentage_Discount,31.5,0.0,2024-11-12,2024-12-07,25,High_Value,Push,Acquisition,Unknown,0.17,14161.0,45.65,False,False,False,False,True
1302,Upsell_Free_Shipping_1302,Free_Shipping,0.0,18.8,2024-09-22,2024-10-10,18,Low_Value,In_App,Upsell,Unknown,0.248,17739.05,25.92,False,False,False,False,True
1303,Upsell_Percentage_Discount_1303,Percentage_Discount,33.8,13.13,2024-08-28,2024-09-05,8,Medium_Value,Social,Upsell,Clothing,0.143,25755.64,5.35,False,False,False,False,True
1304,Upsell_Percentage_Discount_1304,Percentage_Discount,5.8,,2024-08-20,2024-09-05,16,High_Value,Push,Upsell,Electronics,0.138,31922.89,13.02,False,False,False,False,True
1305,Retention_Free_Shipping_1305,Free_Shipping,0.0,83.4,2024-08-01,2024-08-07,6,High_Value,Email,Retention,Electronics,0.112,18955.72,26.87,False,False,False,False,True
1306,Reactivation_Free_Shipping_1306,Free_Shipping,0.0,1.99,2025-07-15,2025-08-24,40,Lapsed,Social,Reactivation,Unknown,0.153,37154.18,26.79,False,False,False,False,True
1307,Retention_Percentage_Discount_1307,Percentage_Discount,7.5,13.01,2025-05-20,2025-06-05,16,Low_Value,Website_Banner,Retention,Unknown,0.108,11144.1,27.32,False,False,False,False,True
1308,Cross_Sell_Free_Shipping_1308,Free_Shipping,0.0,13.33,2024-12-27,2025-01-08,12,All_Customers,Push,Cross_Sell,Electronics,0.134,29269.48,24.83,False,False,False,False,True
1309,Reactivation_Fixed_Amount_1309,Fixed_Amount,25.96,27.18,2025-08-11,2025-08-26,15,Medium_Value,SMS,Reactivation,Beauty,0.078,15478.09,26.72,False,False,False,False,True
1310,Cross_Sell_Fixed_Amount_1310,Fixed_Amount,90.96,2.75,2025-02-18,2025-03-04,14,All_Customers,In_App,Cross_Sell,Beauty,0.11,41646.86,36.28,False,False,False,False,True
1311,Reactivation_Fixed_Amount_1311,Fixed_Amount,17.3,0.0,2025-06-19,2025-07-16,27,High_Value,Email,Reactivation,Home,0.119,42995.79,44.09,False,False,False,False,True
1312,Upsell_Percentage_Discount_1312,Percentage_Discount,42.9,0.0,2025-05-02,2025-05-09,7,Low_Value,Website_Banner,Upsell,Unknown,0.103,49579.24,30.09,False,False,False,False,True
1313,Reactivation_Free_Shipping_1313,Free_Shipping,0.0,57.03,2024-09-27,2024-10-26,29,Medium_Value,SMS,Reactivation,Home,0.17,48774.86,49.98,False,False,False,False,True
1314,Reactivation_BOGO_1314,BOGO,0.0,71.27,2024-12-20,2025-02-17,59,Lapsed,In_App,Reactivation,Unknown,0.2,33555.89,46.25,False,False,False,False,True
1315,Cross_Sell_Percentage_Discount_1315,Percentage_Discount,13.0,0.0,2025-08-10,2025-08-26,16,Medium_Value,In_App,Cross_Sell,Books,0.21,42255.04,40.26,False,False,False,False,True
1316,Reactivation_Free_Shipping_1316,Free_Shipping,0.0,26.48,2025-07-23,2025-08-28,36,Medium_Value,In_App,Reactivation,Beauty,0.177,17509.01,47.9,False,False,False,False,True
1317,Reactivation_BOGO_1317,BOGO,0.0,58.1,2024-08-05,2024-09-20,46,Low_Value,Social,Reactivation,Clothing,0.089,45373.12,7.75,False,False,False,False,True
1318,Upsell_Fixed_Amount_1318,Fixed_Amount,36.35,,2024-08-21,2024-09-07,17,Lapsed,Push,Upsell,Electronics,0.082,25137.84,25.45,False,False,False,False,True
1319,Cross_Sell_Percentage_Discount_1319,Percentage_Discount,20.1,39.28,2025-04-12,2025-04-22,10,All_Customers,Push,Cross_Sell,Unknown,0.091,8164.5,28.56,False,False,False,False,True
1320,Retention_Fixed_Amount_1320,Fixed_Amount,64.32,2.75,2025-07-06,2025-07-11,5,Low_Value,Social,Retention,Unknown,0.083,44610.59,42.13,False,False,False,False,True
1321,Reactivation_BOGO_1321,BOGO,0.0,0.0,2025-08-12,2025-09-11,30,Lapsed,Website_Banner,Reactivation,Unknown,0.051,40660.09,23.86,False,False,False,False,True
1322,Reactivation_BOGO_1322,BOGO,0.0,35.84,2025-03-17,2025-04-07,21,Low_Value,Push,Reactivation,Unknown,0.132,45155.69,36.1,False,False,False,False,True
1323,Cross_Sell_Free_Shipping_1323,Free_Shipping,0.0,55.7,2025-02-20,2025-03-08,16,Medium_Value,SMS,Cross_Sell,Beauty,0.187,43095.26,6.3,False,False,False,False,True
1324,Retention_Free_Shipping_1324,Free_Shipping,0.0,23.97,2025-01-11,2025-01-20,9,Medium_Value,SMS,Retention,Unknown,0.076,46778.36,40.41,False,False,False,False,True
1325,Reactivation_Percentage_Discount_1325,Percentage_Discount,32.1,0.0,2024-10-23,2024-12-17,55,Medium_Value,Push,Reactivation,Sports,0.195,47903.52,47.78,False,False,False,False,True
1326,Cross_Sell_Percentage_Discount_1326,Percentage_Discount,42.4,94.67,2024-07-07,2024-07-15,8,High_Value,Email,Cross_Sell,Unknown,0.176,35595.11,11.81,False,False,False,False,True
1327,Acquisition_Free_Shipping_1327,Free_Shipping,0.0,6.8,2025-06-02,2025-07-22,50,Lapsed,Push,Acquisition,Books,0.076,43367.97,13.67,False,False,False,False,True
1328,Cross_Sell_Free_Shipping_1328,Free_Shipping,0.0,0.0,2025-07-12,2025-07-21,9,Low_Value,Social,Cross_Sell,Unknown,0.068,10708.2,16.97,False,False,False,False,True
1329,Acquisition_BOGO_1329,BOGO,0.0,53.15,2024-10-31,2024-11-27,27,High_Value,In_App,Acquisition,Clothing,0.238,9593.9,29.48,False,False,False,False,True
1330,Upsell_Fixed_Amount_1330,Fixed_Amount,24.88,0.0,2025-04-17,2025-04-25,8,All_Customers,In_App,Upsell,Unknown,0.174,40835.87,15.66,False,False,False,False,True
1331,Retention_Free_Shipping_1331,Free_Shipping,0.0,0.0,2025-03-31,2025-04-19,19,Low_Value,SMS,Retention,Home,0.249,16282.69,8.96,False,False,False,False,True
1332,Upsell_Percentage_Discount_1332,Percentage_Discount,36.7,0.0,2025-09-22,2025-09-30,8,Low_Value,Social,Upsell,Sports,0.105,3535.44,13.12,False,False,False,False,True
1333,Upsell_BOGO_1333,BOGO,0.0,87.47,2025-03-12,2025-03-31,19,High_Value,In_App,Upsell,Unknown,0.141,28592.55,25.68,False,False,False,False,True
1334,Reactivation_Free_Shipping_1334,Free_Shipping,0.0,1.88,2024-11-02,2024-12-14,42,Medium_Value,Email,Reactivation,Books,0.105,33382.11,28.35,False,False,False,False,True
1335,Acquisition_BOGO_1335,BOGO,0.0,0.0,2024-11-09,2024-10-06,34,High_Value,SMS,Acquisition,Unknown,0.221,37612.05,44.9,True,False,False,False,False
1336,Acquisition_Fixed_Amount_1336,Fixed_Amount,97.27,56.86,2025-07-18,2025-09-09,53,Lapsed,Website_Banner,Acquisition,Electronics,0.112,27158.84,36.63,False,False,False,False,True
1337,Acquisition_Free_Shipping_1337,Free_Shipping,0.0,64.24,2024-07-14,2024-09-02,50,Medium_Value,Website_Banner,Acquisition,Unknown,0.111,31740.04,17.84,False,False,False,False,True
1338,Upsell_Fixed_Amount_1338,Fixed_Amount,97.58,0.0,2025-03-03,2025-03-10,7,Low_Value,Social,Upsell,Unknown,0.213,37968.08,16.3,False,False,False,False,True
1339,Upsell_Free_Shipping_1339,Free_Shipping,0.0,56.73,2024-12-23,2024-12-30,7,Lapsed,Email,Upsell,Beauty,0.201,24676.03,32.36,False,False,False,False,True
1340,Cross_Sell_Free_Shipping_1340,Free_Shipping,0.0,45.53,2024-08-19,2024-09-01,13,Medium_Value,In_App,Cross_Sell,Sports,0.195,33123.49,29.68,False,False,False,False,True
1341,Reactivation_BOGO_1341,BOGO,0.0,64.26,2025-06-02,2025-07-16,44,All_Customers,In_App,Reactivation,Unknown,0.124,43382.3,29.3,False,False,False,False,True
1342,Cross_Sell_Percentage_Discount_1342,Percentage_Discount,12.4,47.9,2025-08-20,2025-08-26,6,Medium_Value,Push,Cross_Sell,Sports,0.195,48151.42,24.61,False,False,False,False,True
1343,Acquisition_Percentage_Discount_1343,Percentage_Discount,38.0,98.34,2025-05-12,2025-05-26,14,High_Value,Email,Acquisition,Unknown,0.217,46433.86,42.45,False,False,False,False,True
1344,Retention_Percentage_Discount_1344,Percentage_Discount,22.8,28.14,2025-07-10,2025-07-31,21,Medium_Value,In_App,Retention,Books,0.068,13014.34,44.96,False,False,False,False,True
1345,Acquisition_BOGO_1345,BOGO,0.0,0.0,2024-10-04,2024-10-23,19,Lapsed,Website_Banner,Acquisition,Unknown,0.212,9714.75,43.07,False,False,False,False,True
1346,Reactivation_Fixed_Amount_1346,Fixed_Amount,66.47,79.62,2025-07-18,2025-08-09,22,All_Customers,Website_Banner,Reactivation,Sports,0.112,10338.67,26.56,False,False,False,False,True
1347,Reactivation_Free_Shipping_1347,Free_Shipping,0.0,,2025-07-15,2025-08-13,29,Lapsed,SMS,Reactivation,Unknown,0.15,36241.87,10.65,False,False,False,False,True
1348,Upsell_Fixed_Amount_1348,Fixed_Amount,15.45,10.79,2024-09-07,2024-09-18,11,New_Customer,Website_Banner,Upsell,Unknown,0.198,12647.6,12.76,False,False,False,False,True
1349,Retention_BOGO_1349,BOGO,0.0,0.0,2024-12-24,2025-01-03,10,Medium_Value,SMS,Retention,Unknown,0.212,22517.28,49.84,False,False,False,False,True
1350,Reactivation_Free_Shipping_1350,Free_Shipping,0.0,61.85,2024-07-30,2024-08-14,15,Low_Value,Website_Banner,Reactivation,Unknown,0.209,14485.41,11.9,False,False,False,False,True
1351,Retention_Free_Shipping_1351,Free_Shipping,0.0,63.61,2025-04-03,2025-04-15,12,Low_Value,Website_Banner,Retention,Clothing,0.075,49493.03,43.14,False,False,False,False,True
1352,Acquisition_Free_Shipping_1352,Free_Shipping,0.0,80.2,2025-05-01,2025-06-18,48,Lapsed,Email,Acquisition,Clothing,0.12,21563.43,38.41,False,False,False,False,True
1353,Reactivation_Free_Shipping_1353,Free_Shipping,0.0,73.43,2024-08-06,2024-10-05,60,High_Value,In_App,Reactivation,Unknown,0.052,19036.39,8.45,False,False,False,False,True
1354,Retention_BOGO_1354,BOGO,0.0,60.46,2025-08-10,2025-08-18,8,High_Value,Email,Retention,Unknown,0.064,32911.98,22.55,False,False,False,False,True
1355,Upsell_BOGO_1355,BOGO,0.0,35.18,2024-12-10,2024-12-15,5,Medium_Value,Social,Upsell,Sports,0.178,45121.51,18.91,False,False,False,False,True
1356,Cross_Sell_BOGO_1356,BOGO,0.0,22.04,2024-09-16,2024-08-28,19,New_Customer,Social,Cross_Sell,Unknown,0.21,4300.43,31.0,True,False,False,False,False
1357,Retention_Fixed_Amount_1357,Fixed_Amount,88.76,0.0,2025-03-28,2025-04-08,11,Medium_Value,Email,Retention,Sports,0.19,46656.21,17.38,False,False,False,False,True
1358,Reactivation_BOGO_1358,BOGO,0.0,60.83,2025-01-22,2025-03-02,39,Lapsed,SMS,Reactivation,Clothing,0.162,28160.53,31.76,False,False,False,False,True
1359,Cross_Sell_Free_Shipping_1359,Free_Shipping,0.0,10.59,2025-01-13,2025-01-23,10,All_Customers,In_App,Cross_Sell,Electronics,0.121,41019.9,28.2,False,False,False,False,True
1360,Reactivation_Fixed_Amount_1360,Fixed_Amount,67.27,60.2,2025-04-12,2025-06-09,58,High_Value,Push,Reactivation,Unknown,0.101,15811.35,16.59,False,False,False,False,True
1361,Upsell_BOGO_1361,BOGO,0.0,90.32,2024-12-23,2025-01-12,20,Low_Value,Website_Banner,Upsell,Unknown,0.075,48135.28,16.48,False,False,False,False,True
1362,Upsell_Percentage_Discount_1362,Percentage_Discount,47.2,23.37,2024-11-27,2024-12-08,11,High_Value,SMS,Upsell,Unknown,0.208,19628.3,27.32,False,False,False,False,True
1363,Upsell_Percentage_Discount_1363,Percentage_Discount,8.1,0.0,2025-03-22,2025-03-29,7,New_Customer,Email,Upsell,Beauty,0.208,47295.01,22.91,False,False,False,False,True
1364,Cross_Sell_BOGO_1364,BOGO,0.0,31.29,2025-02-24,2025-03-03,7,New_Customer,SMS,Cross_Sell,Unknown,0.101,4465.18,6.5,False,False,False,False,True
1365,Reactivation_BOGO_1365,BOGO,0.0,0.0,2024-08-16,2024-09-22,37,Low_Value,Email,Reactivation,Unknown,0.249,3641.1,25.27,False,False,False,False,True
1366,Reactivation_BOGO_1366,BOGO,0.0,0.0,2025-06-10,2025-08-07,58,High_Value,Push,Reactivation,Sports,0.054,36052.57,40.11,False,False,False,False,True
1367,Acquisition_Percentage_Discount_1367,Percentage_Discount,12.6,0.0,2025-03-10,2025-03-31,21,High_Value,Website_Banner,Acquisition,Electronics,0.093,38437.95,36.87,False,False,False,False,True
1368,Reactivation_Free_Shipping_1368,Free_Shipping,0.0,79.11,2025-04-03,2025-05-03,30,All_Customers,Email,Reactivation,Unknown,0.156,18590.34,22.38,False,False,False,False,True
1369,Reactivation_Free_Shipping_1369,Free_Shipping,0.0,,2025-04-02,2025-05-11,39,Low_Value,Website_Banner,Reactivation,Unknown,0.109,41960.58,12.69,False,False,False,False,True
1370,Reactivation_Free_Shipping_1370,Free_Shipping,0.0,29.32,2024-08-17,2024-10-02,46,Medium_Value,Social,Reactivation,Unknown,0.119,35831.94,12.75,False,False,False,False,True
1371,Acquisition_Percentage_Discount_1371,Percentage_Discount,9.2,0.0,2024-12-16,2025-01-12,27,High_Value,Push,Acquisition,Clothing,0.226,9504.95,28.75,False,False,False,False,True
1372,Reactivation_Free_Shipping_1372,Free_Shipping,0.0,63.57,2025-03-04,2025-04-17,44,New_Customer,SMS,Reactivation,Beauty,0.184,47817.61,11.58,False,False,False,False,True
1373,Acquisition_BOGO_1373,BOGO,0.0,0.0,2025-03-08,2025-05-05,58,New_Customer,Email,Acquisition,Unknown,0.155,1825.38,24.48,False,False,False,False,True
1374,Cross_Sell_Percentage_Discount_1374,Percentage_Discount,48.0,0.0,2024-12-07,2024-12-14,7,All_Customers,Website_Banner,Cross_Sell,Home,0.147,22455.53,35.33,False,False,False,False,True
1375,Upsell_Free_Shipping_1375,Free_Shipping,0.0,17.85,2025-08-26,2025-09-03,8,New_Customer,Website_Banner,Upsell,Books,0.207,16375.69,20.48,False,False,False,False,True
1376,Acquisition_Fixed_Amount_1376,Fixed_Amount,15.18,28.01,2024-08-29,2024-09-16,18,New_Customer,Push,Acquisition,Unknown,0.227,19542.93,11.08,False,False,False,False,True
1377,Upsell_Percentage_Discount_1377,Percentage_Discount,14.7,97.66,2025-05-14,2025-05-20,6,Low_Value,Push,Upsell,Electronics,0.072,12616.54,26.55,False,False,False,False,True
1378,Reactivation_Free_Shipping_1378,Free_Shipping,0.0,0.0,2025-03-23,2025-05-13,51,Low_Value,Email,Reactivation,Unknown,0.099,23030.97,23.2,False,False,False,False,True
1379,Cross_Sell_BOGO_1379,BOGO,0.0,8.27,2025-08-27,2025-09-11,15,Lapsed,Website_Banner,Cross_Sell,Sports,0.117,11413.27,9.95,False,False,False,False,True
1380,Retention_Free_Shipping_1380,Free_Shipping,0.0,90.94,2025-02-17,2025-02-27,10,Lapsed,Website_Banner,Retention,Unknown,0.231,47975.79,47.82,False,False,False,False,True
1381,Retention_Fixed_Amount_1381,Fixed_Amount,37.63,52.36,2025-03-27,2025-04-07,11,All_Customers,In_App,Retention,Unknown,0.194,14727.81,18.5,False,False,False,False,True
1382,Reactivation_BOGO_1382,BOGO,0.0,0.0,2024-09-03,2024-11-01,59,High_Value,Email,Reactivation,Books,0.248,4335.81,25.03,False,False,False,False,True
1383,Retention_Fixed_Amount_1383,Fixed_Amount,17.33,0.0,2025-01-01,2025-01-04,3,New_Customer,Website_Banner,Retention,Books,0.161,36946.56,42.7,False,False,False,False,True
1384,Reactivation_BOGO_1384,BOGO,0.0,75.53,2024-07-24,2024-08-15,22,New_Customer,Push,Reactivation,Unknown,0.105,24282.91,9.18,False,False,False,False,True
1385,Acquisition_Free_Shipping_1385,Free_Shipping,0.0,29.62,2024-08-22,2024-09-29,38,Lapsed,Email,Acquisition,Beauty,0.17,19053.85,49.37,False,False,False,False,True
1386,Reactivation_BOGO_1386,BOGO,,28.66,2024-12-18,2025-01-12,25,High_Value,Social,Reactivation,Unknown,0.055,28398.66,15.39,False,True,False,False,True
1387,Retention_Fixed_Amount_1387,Fixed_Amount,39.5,0.0,2025-02-18,2025-03-03,13,New_Customer,SMS,Retention,Unknown,0.23,12587.88,44.69,False,False,False,False,True
1388,Retention_Fixed_Amount_1388,Fixed_Amount,97.08,0.0,2025-02-28,2025-03-21,21,All_Customers,Website_Banner,Retention,Unknown,0.219,34809.36,29.52,False,False,False,False,True
1389,Cross_Sell_Percentage_Discount_1389,Percentage_Discount,10.0,4.12,2025-02-18,2025-03-10,20,High_Value,SMS,Cross_Sell,Unknown,0.059,38851.36,29.59,False,False,False,False,True
1390,Acquisition_Free_Shipping_1390,Free_Shipping,0.0,13.7,2025-04-08,2025-05-20,42,Medium_Value,Email,Acquisition,Electronics,0.229,17539.02,34.75,False,False,False,False,True
1391,Acquisition_BOGO_1391,BOGO,0.0,43.37,2025-03-17,2025-05-12,56,New_Customer,Website_Banner,Acquisition,Beauty,0.222,10399.56,42.39,False,False,False,False,True
1392,Upsell_Percentage_Discount_1392,Percentage_Discount,20.7,36.0,2025-05-05,2025-05-13,8,Medium_Value,Social,Upsell,Unknown,0.196,44845.51,42.54,False,False,False,False,True
1393,Cross_Sell_Percentage_Discount_1393,Percentage_Discount,45.3,86.48,2025-09-17,2025-09-24,7,All_Customers,SMS,Cross_Sell,Unknown,0.173,35152.46,41.88,False,False,False,False,True
1394,Cross_Sell_BOGO_1394,BOGO,0.0,31.13,2025-04-05,2025-04-18,13,Lapsed,In_App,Cross_Sell,Unknown,0.105,30915.14,46.03,False,False,False,False,True
1395,Cross_Sell_Free_Shipping_1395,Free_Shipping,0.0,85.84,2025-06-28,2025-07-17,19,Low_Value,SMS,Cross_Sell,Sports,0.182,41344.61,28.04,False,False,False,False,True
1396,Reactivation_Percentage_Discount_1396,Percentage_Discount,27.5,94.77,2025-01-09,2025-02-11,33,New_Customer,Website_Banner,Reactivation,Unknown,0.141,20771.31,28.93,False,False,False,False,True
1397,Acquisition_Percentage_Discount_1397,Percentage_Discount,17.2,,2024-11-19,2025-01-16,58,All_Customers,SMS,Acquisition,Home,0.116,18533.0,10.1,False,False,False,False,True
1398,Cross_Sell_Free_Shipping_1398,Free_Shipping,0.0,91.8,2025-01-05,2025-01-21,16,High_Value,Push,Cross_Sell,Clothing,0.2,20580.15,44.2,False,False,False,False,True
1399,Retention_Fixed_Amount_1399,Fixed_Amount,18.77,0.0,2024-12-09,2024-12-25,16,Low_Value,Push,Retention,Beauty,0.177,33974.84,36.96,False,False,False,False,True
1400,Retention_Fixed_Amount_1400,Fixed_Amount,29.15,0.0,2025-03-17,2025-03-24,7,Medium_Value,Social,Retention,Unknown,0.164,10156.06,15.28,False,False,False,False,True
1401,Acquisition_Percentage_Discount_1401,Percentage_Discount,13.2,9.52,2025-04-22,2025-06-18,57,High_Value,Email,Acquisition,Clothing,0.209,36002.62,20.35,False,False,False,False,True
1402,Cross_Sell_Percentage_Discount_1402,Percentage_Discount,13.6,27.98,2025-02-19,2025-02-27,8,High_Value,Push,Cross_Sell,Beauty,0.21,30763.14,20.74,False,False,False,False,True
1403,Reactivation_BOGO_1403,BOGO,0.0,35.93,2025-07-10,2025-08-16,37,All_Customers,Website_Banner,Reactivation,Clothing,0.093,42634.32,29.71,False,False,False,False,True
1404,Reactivation_Percentage_Discount_1404,Percentage_Discount,14.7,18.39,2024-07-23,2024-09-03,42,Lapsed,Social,Reactivation,Unknown,0.214,9433.22,20.55,False,False,False,False,True
1405,Acquisition_Percentage_Discount_1405,Percentage_Discount,48.1,87.57,2025-01-06,2025-02-09,34,Lapsed,SMS,Acquisition,Electronics,0.095,13386.67,39.81,False,False,False,False,True
1406,Retention_Fixed_Amount_1406,Fixed_Amount,76.91,0.0,2025-02-17,2025-02-21,4,High_Value,SMS,Retention,Beauty,0.11,12948.63,33.79,False,False,False,False,True
1407,Upsell_Free_Shipping_1407,Free_Shipping,0.0,0.0,2024-11-05,2024-11-25,20,All_Customers,Social,Upsell,Unknown,0.197,1184.63,22.72,False,False,False,False,True
1408,Retention_BOGO_1408,BOGO,0.0,35.95,2025-02-28,2025-03-15,15,Low_Value,Website_Banner,Retention,Unknown,0.215,22566.43,6.05,False,False,False,False,True
1409,Acquisition_Percentage_Discount_1409,Percentage_Discount,,0.0,2025-07-30,2025-09-19,51,Medium_Value,SMS,Acquisition,Unknown,0.088,24687.19,32.73,False,True,False,False,True
