promotion_id,campaign_name,promo_type,discount_value,min_order_value,start_date,end_date,campaign_duration_days,target_segment,campaign_channel,campaign_objective,target_category,expected_response_rate,total_orders,total_customers,total_revenue,total_items_sold,avg_order_value,attributed_orders,attributed_revenue,budget_allocated,cost_per_acquisition,estimated_cpa,revenue_per_budget,campaign_status,invalid_date_range_flag,negative_discount_flag,invalid_expected_response_rate_flag,invalid_budget_flag
1262,Acquisition_BOGO_1262,BOGO,0.0,0.0,2024-10-24,2024-12-23,60,Low_Value,Social,Acquisition,Clothing,0.132,4,4,408.03,42,102.0075,4,408.03,33323.34,49.22,8330.84,0.0122,Completed,False,False,False,False
1263,Reactivation_Free_Shipping_1263,Free_Shipping,0.0,0.0,2024-08-25,2024-09-20,26,Medium_Value,Website_Banner,Reactivation,Unknown,0.245,1,1,243.29,5,243.29,1,243.29,14669.06,34.8,14669.06,0.0166,Completed,False,False,False,False
1264,Acquisition_Percentage_Discount_1264,Percentage_Discount,20.1,0.0,2024-11-26,2024-12-11,15,High_Value,Email,Acquisition,Home,0.077,0,0,0.0,0,,0,0.0,1227.62,6.45,,0.0,Completed,False,False,False,False
1265,Reactivation_Percentage_Discount_1265,Percentage_Discount,19.4,0.0,2024-11-17,2025-01-01,45,Low_Value,Email,Reactivation,Unknown,0.093,6,6,484.35,41,80.725,6,484.35,4762.35,23.88,793.73,0.1017,Completed,False,False,False,False
1266,Upsell_Free_Shipping_1266,Free_Shipping,0.0,0.0,2024-10-02,2024-10-09,7,All_Customers,Email,Upsell,Unknown,0.213,6,6,538.78,38,89.79666666666667,6,538.78,47887.58,36.14,7981.26,0.0113,Completed,False,False,False,False
1267,Upsell_Fixed_Amount_1267,Fixed_Amount,83.3,41.28,2024-12-20,2024-12-27,7,High_Value,Push,Upsell,Unknown,0.097,1,1,787.74,5,787.74,1,787.74,49705.17,9.41,49705.17,0.0158,Completed,False,False,False,False
1268,Retention_Fixed_Amount_1268,Fixed_Amount,72.69,0.0,2025-06-13,2025-07-03,20,High_Value,Email,Retention,Electronics,0.169,0,0,0.0,0,,0,0.0,43541.95,26.37,,0.0,Completed,False,False,False,False
1269,Acquisition_Free_Shipping_1269,Free_Shipping,0.0,12.33,2025-02-12,2024-12-29,45,All_Customers,Email,Acquisition,Books,0.055,0,0,0.0,0,,0,0.0,36933.07,11.01,,0.0,Completed,True,False,False,False
1270,Cross_Sell_BOGO_1270,BOGO,0.0,44.05,2024-11-01,2024-11-16,15,Low_Value,Social,Cross_Sell,Sports,0.117,0,0,0.0,0,,0,0.0,9894.32,25.53,,0.0,Completed,False,False,False,False
1271,Acquisition_Percentage_Discount_1271,Percentage_Discount,6.6,0.0,2025-01-10,2025-02-05,26,High_Value,Push,Acquisition,Unknown,0.113,3,3,943.48,21,314.49333333333334,3,943.48,40978.03,8.76,13659.34,0.023,Completed,False,False,False,False
1272,Cross_Sell_Fixed_Amount_1272,Fixed_Amount,48.81,72.97,2025-06-18,2025-07-03,15,High_Value,Social,Cross_Sell,Beauty,0.221,1,1,415.99,2,415.99,1,415.99,36606.46,43.52,36606.46,0.0114,Completed,False,False,False,False
1273,Cross_Sell_Percentage_Discount_1273,Percentage_Discount,47.8,0.0,2024-11-19,2024-12-09,20,Low_Value,Social,Cross_Sell,Beauty,0.193,2,2,284.52,8,142.26,2,284.52,41846.24,33.63,20923.12,0.0068,Completed,False,False,False,False
1274,Reactivation_BOGO_1274,BOGO,0.0,42.33,2025-07-06,2025-08-12,37,Medium_Value,SMS,Reactivation,Unknown,0.216,0,0,0.0,0,,0,0.0,49436.18,39.99,,0.0,Completed,False,False,False,False
1275,Retention_Fixed_Amount_1275,Fixed_Amount,48.36,0.13,2024-09-13,2024-09-16,3,Lapsed,Website_Banner,Retention,Home,0.211,0,0,0.0,0,,0,0.0,29166.21,29.64,,0.0,Completed,False,False,False,False
1276,Reactivation_Free_Shipping_1276,Free_Shipping,0.0,17.63,2025-04-03,2025-05-20,47,All_Customers,In_App,Reactivation,Unknown,0.118,10,10,1391.59,43,139.159,10,1391.59,14943.8,16.95,1494.38,0.0931,Completed,False,False,False,False
1277,Cross_Sell_Free_Shipping_1277,Free_Shipping,0.0,85.47,2025-07-31,2025-08-07,7,Lapsed,Social,Cross_Sell,Unknown,0.195,0,0,0.0,0,,0,0.0,10294.15,5.87,,0.0,Completed,False,False,False,False
1278,Acquisition_Percentage_Discount_1278,Percentage_Discount,8.3,59.48,2025-04-08,2025-06-03,56,Low_Value,SMS,Acquisition,Unknown,0.102,5,5,379.29,33,75.858,5,379.29,12709.68,32.65,2541.94,0.0298,Completed,False,False,False,False
1279,Cross_Sell_Percentage_Discount_1279,Percentage_Discount,44.7,23.48,2024-10-25,2024-10-11,14,High_Value,Website_Banner,Cross_Sell,Unknown,0.225,0,0,0.0,0,,0,0.0,18693.3,34.73,,0.0,Completed,True,False,False,False
1280,Upsell_Percentage_Discount_1280,Percentage_Discount,29.1,64.51,2025-03-20,2025-04-10,21,All_Customers,SMS,Upsell,Unknown,0.105,8,8,1602.87,36,200.35875,8,1602.87,6843.28,19.03,855.41,0.2342,Completed,False,False,False,False
1281,Reactivation_Free_Shipping_1281,Free_Shipping,0.0,0.0,2025-01-21,2025-02-24,34,High_Value,Email,Reactivation,Unknown,0.201,1,1,479.95,5,479.95,1,479.95,45660.1,42.49,45660.1,0.0105,Completed,False,False,False,False
1282,Cross_Sell_BOGO_1282,BOGO,0.0,40.33,2025-01-22,2025-02-02,11,Lapsed,Website_Banner,Cross_Sell,Unknown,0.08,0,0,0.0,0,,0,0.0,32587.6,19.43,,0.0,Completed,False,False,False,False
1283,Retention_Percentage_Discount_1283,Percentage_Discount,16.5,76.5,2024-12-21,2025-01-05,15,Medium_Value,In_App,Retention,Unknown,0.178,0,0,0.0,0,,0,0.0,49423.58,34.11,,0.0,Completed,False,False,False,False
1284,Cross_Sell_Free_Shipping_1284,Free_Shipping,0.0,42.47,2025-03-15,2025-03-21,6,Low_Value,In_App,Cross_Sell,Electronics,0.19,0,0,0.0,0,,0,0.0,43159.4,27.58,,0.0,Completed,False,False,False,False
1285,Acquisition_Percentage_Discount_1285,Percentage_Discount,47.7,13.71,2025-03-27,2025-05-24,58,All_Customers,In_App,Acquisition,Clothing,0.211,9,9,1686.52,35,187.39111111111112,9,1686.52,37741.3,42.97,4193.48,0.0447,Completed,False,False,False,False
1286,Upsell_BOGO_1286,BOGO,0.0,0.0,2025-05-01,2025-05-11,10,All_Customers,Push,Upsell,Sports,0.152,3,3,286.53,14,95.51,3,286.53,33536.01,43.79,11178.67,0.0085,Completed,False,False,False,False
1287,Reactivation_Fixed_Amount_1287,Fixed_Amount,42.64,4.21,2024-08-05,2024-09-17,43,Medium_Value,Push,Reactivation,Unknown,0.211,3,3,752.21,19,250.73666666666668,3,752.21,31052.25,36.36,10350.75,0.0242,Completed,False,False,False,False
1288,Upsell_BOGO_1288,BOGO,0.0,77.37,2025-03-01,2025-03-15,14,All_Customers,In_App,Upsell,Unknown,0.233,0,0,0.0,0,,0,0.0,21857.3,10.32,,0.0,Completed,False,False,False,False
1289,Cross_Sell_Percentage_Discount_1289,Percentage_Discount,21.8,0.0,2024-07-09,2024-07-16,7,High_Value,Social,Cross_Sell,Unknown,0.25,2,2,935.3,14,467.65,2,935.3,1203.12,20.03,601.56,0.7774,Completed,False,False,False,False
1290,Reactivation_Percentage_Discount_1290,Percentage_Discount,24.3,46.72,2024-10-24,2024-11-16,23,Lapsed,Push,Reactivation,Unknown,0.102,0,0,0.0,0,,0,0.0,10973.7,29.38,,0.0,Completed,False,False,False,False
1291,Upsell_Fixed_Amount_1291,Fixed_Amount,34.49,0.0,2025-03-12,2025-03-24,12,High_Value,In_App,Upsell,Unknown,0.075,0,0,0.0,0,,0,0.0,1236.3,18.65,,0.0,Completed,False,False,False,False
1292,Reactivation_BOGO_1292,BOGO,0.0,94.57,2024-09-21,2024-10-19,28,Medium_Value,Website_Banner,Reactivation,Unknown,0.162,1,1,275.18,3,275.18,1,275.18,9304.2,47.41,9304.2,0.0296,Completed,False,False,False,False
1293,Reactivation_BOGO_1293,BOGO,0.0,14.68,2024-09-17,2024-10-03,16,Lapsed,Push,Reactivation,Sports,0.111,0,0,0.0,0,,0,0.0,35604.91,40.73,,0.0,Completed,False,False,False,False
1294,Retention_Fixed_Amount_1294,Fixed_Amount,9.0,74.0,2024-12-22,2024-12-09,13,Low_Value,In_App,Retention,Unknown,0.064,0,0,0.0,0,,0,0.0,34241.51,48.2,,0.0,Completed,True,False,False,False
1295,Cross_Sell_Fixed_Amount_1295,Fixed_Amount,14.73,65.87,2024-12-23,2025-01-12,20,New_Customer,SMS,Cross_Sell,Home,0.117,3,3,287.58,7,95.86,3,287.58,27358.92,27.31,9119.64,0.0105,Completed,False,False,False,False
1296,Reactivation_Fixed_Amount_1296,Fixed_Amount,60.96,77.44,2024-10-27,2024-12-13,47,New_Customer,Website_Banner,Reactivation,Unknown,0.061,4,4,433.12,14,108.28,4,433.12,43277.5,15.17,10819.38,0.01,Completed,False,False,False,False
1297,Cross_Sell_Percentage_Discount_1297,Percentage_Discount,15.8,29.71,2024-10-31,2024-11-16,16,All_Customers,In_App,Cross_Sell,Clothing,0.12,2,2,226.6,10,113.3,2,226.6,23097.28,45.66,11548.64,0.0098,Completed,False,False,False,False
1298,Reactivation_BOGO_1298,BOGO,0.0,21.1,2024-12-09,2025-01-13,35,Lapsed,Social,Reactivation,Unknown,0.073,0,0,0.0,0,,0,0.0,7577.6,44.77,,0.0,Completed,False,False,False,False
1299,Upsell_Fixed_Amount_1299,Fixed_Amount,49.97,49.71,2025-07-03,2025-07-08,5,Low_Value,Push,Upsell,Books,0.072,0,0,0.0,0,,0,0.0,12439.77,18.41,,0.0,Completed,False,False,False,False
1300,Reactivation_Free_Shipping_1300,Free_Shipping,0.0,0.0,2025-03-01,2025-04-01,31,All_Customers,Push,Reactivation,Unknown,0.19,18,17,2444.71,86,135.81722222222223,18,2444.71,9762.78,11.72,574.28,0.2504,Completed,False,False,False,False
1301,Acquisition_Percentage_Discount_1301,Percentage_Discount,31.5,0.0,2024-11-12,2024-12-07,25,High_Value,Push,Acquisition,Unknown,0.17,2,2,974.91,30,487.455,2,974.91,14161.0,45.65,7080.5,0.0688,Completed,False,False,False,False
1302,Upsell_Free_Shipping_1302,Free_Shipping,0.0,18.8,2024-09-22,2024-10-10,18,Low_Value,In_App,Upsell,Unknown,0.248,2,2,229.33,5,114.665,2,229.33,17739.05,25.92,8869.53,0.0129,Completed,False,False,False,False
1303,Upsell_Percentage_Discount_1303,Percentage_Discount,33.8,13.13,2024-08-28,2024-09-05,8,Medium_Value,Social,Upsell,Clothing,0.143,0,0,0.0,0,,0,0.0,25755.64,5.35,,0.0,Completed,False,False,False,False
1304,Upsell_Percentage_Discount_1304,Percentage_Discount,5.8,,2024-08-20,2024-09-05,16,High_Value,Push,Upsell,Electronics,0.138,0,0,0.0,1,,0,0.0,31922.89,13.02,,0.0,Completed,False,False,False,False
1305,Retention_Free_Shipping_1305,Free_Shipping,0.0,83.4,2024-08-01,2024-08-07,6,High_Value,Email,Retention,Electronics,0.112,0,0,0.0,0,,0,0.0,18955.72,26.87,,0.0,Completed,False,False,False,False
1306,Reactivation_Free_Shipping_1306,Free_Shipping,0.0,1.99,2025-07-15,2025-08-24,40,Lapsed,Social,Reactivation,Unknown,0.153,0,0,0.0,0,,0,0.0,37154.18,26.79,,0.0,Completed,False,False,False,False
1307,Retention_Percentage_Discount_1307,Percentage_Discount,7.5,13.01,2025-05-20,2025-06-05,16,Low_Value,Website_Banner,Retention,Unknown,0.108,0,0,0.0,0,,0,0.0,11144.1,27.32,,0.0,Completed,False,False,False,False
1308,Cross_Sell_Free_Shipping_1308,Free_Shipping,0.0,13.33,2024-12-27,2025-01-08,12,All_Customers,Push,Cross_Sell,Electronics,0.134,5,5,897.85,43,179.57,5,897.85,29269.48,24.83,5853.9,0.0307,Completed,False,False,False,False
1309,Reactivation_Fixed_Amount_1309,Fixed_Amount,25.96,27.18,2025-08-11,2025-08-26,15,Medium_Value,SMS,Reactivation,Beauty,0.078,0,0,0.0,0,,0,0.0,15478.09,26.72,,0.0,Completed,False,False,False,False
1310,Cross_Sell_Fixed_Amount_1310,Fixed_Amount,90.96,2.75,2025-02-18,2025-03-04,14,All_Customers,In_App,Cross_Sell,Beauty,0.11,2,2,257.96,15,128.98,2,257.96,41646.86,36.28,20823.43,0.0062,Completed,False,False,False,False
1311,Reactivation_Fixed_Amount_1311,Fixed_Amount,17.3,0.0,2025-06-19,2025-07-16,27,High_Value,Email,Reactivation,Home,0.119,0,0,0.0,0,,0,0.0,42995.79,44.09,,0.0,Completed,False,False,False,False
1312,Upsell_Percentage_Discount_1312,Percentage_Discount,42.9,0.0,2025-05-02,2025-05-09,7,Low_Value,Website_Banner,Upsell,Unknown,0.103,0,0,0.0,0,,0,0.0,49579.24,30.09,,0.0,Completed,False,False,False,False
1313,Reactivation_Free_Shipping_1313,Free_Shipping,0.0,57.03,2024-09-27,2024-10-26,29,Medium_Value,SMS,Reactivation,Home,0.17,6,6,1333.43,19,222.23833333333334,6,1333.43,48774.86,49.98,8129.14,0.0273,Completed,False,False,False,False
1314,Reactivation_BOGO_1314,BOGO,0.0,71.27,2024-12-20,2025-02-17,59,Lapsed,In_App,Reactivation,Unknown,0.2,0,0,0.0,0,,0,0.0,33555.89,46.25,,0.0,Completed,False,False,False,False
1315,Cross_Sell_Percentage_Discount_1315,Percentage_Discount,13.0,0.0,2025-08-10,2025-08-26,16,Medium_Value,In_App,Cross_Sell,Books,0.21,0,0,0.0,0,,0,0.0,42255.04,40.26,,0.0,Completed,False,False,False,False
1316,Reactivation_Free_Shipping_1316,Free_Shipping,0.0,26.48,2025-07-23,2025-08-28,36,Medium_Value,In_App,Reactivation,Beauty,0.177,0,0,0.0,0,,0,0.0,17509.01,47.9,,0.0,Completed,False,False,False,False
1317,Reactivation_BOGO_1317,BOGO,0.0,58.1,2024-08-05,2024-09-20,46,Low_Value,Social,Reactivation,Clothing,0.089,6,6,552.84,31,92.14,6,552.84,45373.12,7.75,7562.19,0.0122,Completed,False,False,False,False
1318,Upsell_Fixed_Amount_1318,Fixed_Amount,36.35,,2024-08-21,2024-09-07,17,Lapsed,Push,Upsell,Electronics,0.082,0,0,0.0,0,,0,0.0,25137.84,25.45,,0.0,Completed,False,False,False,False
1319,Cross_Sell_Percentage_Discount_1319,Percentage_Discount,20.1,39.28,2025-04-12,2025-04-22,10,All_Customers,Push,Cross_Sell,Unknown,0.091,6,6,1411.89,38,235.315,6,1411.89,8164.5,28.56,1360.75,0.1729,Completed,False,False,False,False
1320,Retention_Fixed_Amount_1320,Fixed_Amount,64.32,2.75,2025-07-06,2025-07-11,5,Low_Value,Social,Retention,Unknown,0.083,0,0,0.0,0,,0,0.0,44610.59,42.13,,0.0,Completed,False,False,False,False
1321,Reactivation_BOGO_1321,BOGO,0.0,0.0,2025-08-12,2025-09-11,30,Lapsed,Website_Banner,Reactivation,Unknown,0.051,0,0,0.0,0,,0,0.0,40660.09,23.86,,0.0,Completed,False,False,False,False
1322,Reactivation_BOGO_1322,BOGO,0.0,35.84,2025-03-17,2025-04-07,21,Low_Value,Push,Reactivation,Unknown,0.132,2,2,252.85,8,126.425,2,252.85,45155.69,36.1,22577.85,0.0056,Completed,False,False,False,False
1323,Cross_Sell_Free_Shipping_1323,Free_Shipping,0.0,55.7,2025-02-20,2025-03-08,16,Medium_Value,SMS,Cross_Sell,Beauty,0.187,2,2,362.92,32,181.46,2,362.92,43095.26,6.3,21547.63,0.0084,Completed,False,False,False,False
1324,Retention_Free_Shipping_1324,Free_Shipping,0.0,23.97,2025-01-11,2025-01-20,9,Medium_Value,SMS,Retention,Unknown,0.076,0,0,0.0,0,,0,0.0,46778.36,40.41,,0.0,Completed,False,False,False,False
1325,Reactivation_Percentage_Discount_1325,Percentage_Discount,32.1,0.0,2024-10-23,2024-12-17,55,Medium_Value,Push,Reactivation,Sports,0.195,10,10,1982.53,49,198.253,10,1982.53,47903.52,47.78,4790.35,0.0414,Completed,False,False,False,False
1326,Cross_Sell_Percentage_Discount_1326,Percentage_Discount,42.4,94.67,2024-07-07,2024-07-15,8,High_Value,Email,Cross_Sell,Unknown,0.176,2,2,994.78,9,497.39,2,994.78,35595.11,11.81,17797.56,0.0279,Completed,False,False,False,False
1327,Acquisition_Free_Shipping_1327,Free_Shipping,0.0,6.8,2025-06-02,2025-07-22,50,Lapsed,Push,Acquisition,Books,0.076,0,0,0.0,0,,0,0.0,43367.97,13.67,,0.0,Completed,False,False,False,False
1328,Cross_Sell_Free_Shipping_1328,Free_Shipping,0.0,0.0,2025-07-12,2025-07-21,9,Low_Value,Social,Cross_Sell,Unknown,0.068,0,0,0.0,0,,0,0.0,10708.2,16.97,,0.0,Completed,False,False,False,False
1329,Acquisition_BOGO_1329,BOGO,0.0,53.15,2024-10-31,2024-11-27,27,High_Value,In_App,Acquisition,Clothing,0.238,0,0,0.0,0,,0,0.0,9593.9,29.48,,0.0,Completed,False,False,False,False
1330,Upsell_Fixed_Amount_1330,Fixed_Amount,24.88,0.0,2025-04-17,2025-04-25,8,All_Customers,In_App,Upsell,Unknown,0.174,1,1,82.75,4,82.75,1,82.75,40835.87,15.66,40835.87,0.002,Completed,False,False,False,False
1331,Retention_Free_Shipping_1331,Free_Shipping,0.0,0.0,2025-03-31,2025-04-19,19,Low_Value,SMS,Retention,Home,0.249,1,1,95.19,11,95.19,1,95.19,16282.69,8.96,16282.69,0.0058,Completed,False,False,False,False
1332,Upsell_Percentage_Discount_1332,Percentage_Discount,36.7,0.0,2025-09-22,2025-09-30,8,Low_Value,Social,Upsell,Sports,0.105,0,0,0.0,0,,0,0.0,3535.44,13.12,,0.0,Completed,False,False,False,False
1333,Upsell_BOGO_1333,BOGO,0.0,87.47,2025-03-12,2025-03-31,19,High_Value,In_App,Upsell,Unknown,0.141,0,0,0.0,0,,0,0.0,28592.55,25.68,,0.0,Completed,False,False,False,False
1334,Reactivation_Free_Shipping_1334,Free_Shipping,0.0,1.88,2024-11-02,2024-12-14,42,Medium_Value,Email,Reactivation,Books,0.105,6,6,970.13,42,161.68833333333333,6,970.13,33382.11,28.35,5563.69,0.0291,Completed,False,False,False,False
1335,Acquisition_BOGO_1335,BOGO,0.0,0.0,2024-11-09,2024-10-06,34,High_Value,SMS,Acquisition,Unknown,0.221,0,0,0.0,0,,0,0.0,37612.05,44.9,,0.0,Completed,True,False,False,False
1336,Acquisition_Fixed_Amount_1336,Fixed_Amount,97.27,56.86,2025-07-18,2025-09-09,53,Lapsed,Website_Banner,Acquisition,Electronics,0.112,0,0,0.0,0,,0,0.0,27158.84,36.63,,0.0,Completed,False,False,False,False
1337,Acquisition_Free_Shipping_1337,Free_Shipping,0.0,64.24,2024-07-14,2024-09-02,50,Medium_Value,Website_Banner,Acquisition,Unknown,0.111,1,1,284.36,3,284.36,1,284.36,31740.04,17.84,31740.04,0.009,Completed,False,False,False,False
1338,Upsell_Fixed_Amount_1338,Fixed_Amount,97.58,0.0,2025-03-03,2025-03-10,7,Low_Value,Social,Upsell,Unknown,0.213,0,0,0.0,0,,0,0.0,37968.08,16.3,,0.0,Completed,False,False,False,False
1339,Upsell_Free_Shipping_1339,Free_Shipping,0.0,56.73,2024-12-23,2024-12-30,7,Lapsed,Email,Upsell,Beauty,0.201,0,0,0.0,0,,0,0.0,24676.03,32.36,,0.0,Completed,False,False,False,False
1340,Cross_Sell_Free_Shipping_1340,Free_Shipping,0.0,45.53,2024-08-19,2024-09-01,13,Medium_Value,In_App,Cross_Sell,Sports,0.195,0,0,0.0,0,,0,0.0,33123.49,29.68,,0.0,Completed,False,False,False,False
1341,Reactivation_BOGO_1341,BOGO,0.0,64.26,2025-06-02,2025-07-16,44,All_Customers,In_App,Reactivation,Unknown,0.124,2,2,182.1,15,91.05,2,182.1,43382.3,29.3,21691.15,0.0042,Completed,False,False,False,False
1342,Cross_Sell_Percentage_Discount_1342,Percentage_Discount,12.4,47.9,2025-08-20,2025-08-26,6,Medium_Value,Push,Cross_Sell,Sports,0.195,0,0,0.0,0,,0,0.0,48151.42,24.61,,0.0,Completed,False,False,False,False
1343,Acquisition_Percentage_Discount_1343,Percentage_Discount,38.0,98.34,2025-05-12,2025-05-26,14,High_Value,Email,Acquisition,Unknown,0.217,0,0,0.0,0,,0,0.0,46433.86,42.45,,0.0,Completed,False,False,False,False
1344,Retention_Percentage_Discount_1344,Percentage_Discount,22.8,28.14,2025-07-10,2025-07-31,21,Medium_Value,In_App,Retention,Books,0.068,0,0,0.0,0,,0,0.0,13014.34,44.96,,0.0,Completed,False,False,False,False
1345,Acquisition_BOGO_1345,BOGO,0.0,0.0,2024-10-04,2024-10-23,19,Lapsed,Website_Banner,Acquisition,Unknown,0.212,0,0,0.0,0,,0,0.0,9714.75,43.07,,0.0,Completed,False,False,False,False
1346,Reactivation_Fixed_Amount_1346,Fixed_Amount,66.47,79.62,2025-07-18,2025-08-09,22,All_Customers,Website_Banner,Reactivation,Sports,0.112,0,0,0.0,0,,0,0.0,10338.67,26.56,,0.0,Completed,False,False,False,False
1347,Reactivation_Free_Shipping_1347,Free_Shipping,0.0,,2025-07-15,2025-08-13,29,Lapsed,SMS,Reactivation,Unknown,0.15,0,0,0.0,0,,0,0.0,36241.87,10.65,,0.0,Completed,False,False,False,False
1348,Upsell_Fixed_Amount_1348,Fixed_Amount,15.45,10.79,2024-09-07,2024-09-18,11,New_Customer,Website_Banner,Upsell,Unknown,0.198,0,0,0.0,0,,0,0.0,12647.6,12.76,,0.0,Completed,False,False,False,False
1349,Retention_BOGO_1349,BOGO,0.0,0.0,2024-12-24,2025-01-03,10,Medium_Value,SMS,Retention,Unknown,0.212,1,1,131.81,1,131.81,1,131.81,22517.28,49.84,22517.28,0.0059,Completed,False,False,False,False
1350,Reactivation_Free_Shipping_1350,Free_Shipping,0.0,61.85,2024-07-30,2024-08-14,15,Low_Value,Website_Banner,Reactivation,Unknown,0.209,0,0,0.0,0,,0,0.0,14485.41,11.9,,0.0,Completed,False,False,False,False
1351,Retention_Free_Shipping_1351,Free_Shipping,0.0,63.61,2025-04-03,2025-04-15,12,Low_Value,Website_Banner,Retention,Clothing,0.075,0,0,0.0,0,,0,0.0,49493.03,43.14,,0.0,Completed,False,False,False,False
1352,Acquisition_Free_Shipping_1352,Free_Shipping,0.0,80.2,2025-05-01,2025-06-18,48,Lapsed,Email,Acquisition,Clothing,0.12,0,0,0.0,0,,0,0.0,21563.43,38.41,,0.0,Completed,False,False,False,False
1353,Reactivation_Free_Shipping_1353,Free_Shipping,0.0,73.43,2024-08-06,2024-10-05,60,High_Value,In_App,Reactivation,Unknown,0.052,0,0,0.0,0,,0,0.0,19036.39,8.45,,0.0,Completed,False,False,False,False
1354,Retention_BOGO_1354,BOGO,0.0,60.46,2025-08-10,2025-08-18,8,High_Value,Email,Retention,Unknown,0.064,0,0,0.0,0,,0,0.0,32911.98,22.55,,0.0,Completed,False,False,False,False
1355,Upsell_BOGO_1355,BOGO,0.0,35.18,2024-12-10,2024-12-15,5,Medium_Value,Social,Upsell,Sports,0.178,0,0,0.0,0,,0,0.0,45121.51,18.91,,0.0,Completed,False,False,False,False
1356,Cross_Sell_BOGO_1356,BOGO,0.0,22.04,2024-09-16,2024-08-28,19,New_Customer,Social,Cross_Sell,Unknown,0.21,0,0,0.0,0,,0,0.0,4300.43,31.0,,0.0,Completed,True,False,False,False
1357,Retention_Fixed_Amount_1357,Fixed_Amount,88.76,0.0,2025-03-28,2025-04-08,11,Medium_Value,Email,Retention,Sports,0.19,2,2,534.52,4,267.26,2,534.52,46656.21,17.38,23328.11,0.0115,Completed,False,False,False,False
1358,Reactivation_BOGO_1358,BOGO,0.0,60.83,2025-01-22,2025-03-02,39,Lapsed,SMS,Reactivation,Clothing,0.162,0,0,0.0,0,,0,0.0,28160.53,31.76,,0.0,Completed,False,False,False,False
1359,Cross_Sell_Free_Shipping_1359,Free_Shipping,0.0,10.59,2025-01-13,2025-01-23,10,All_Customers,In_App,Cross_Sell,Electronics,0.121,3,3,369.86,17,123.28666666666666,3,369.86,41019.9,28.2,13673.3,0.009,Completed,False,False,False,False
1360,Reactivation_Fixed_Amount_1360,Fixed_Amount,67.27,60.2,2025-04-12,2025-06-09,58,High_Value,Push,Reactivation,Unknown,0.101,8,8,3453.95,23,431.74375,8,3453.95,15811.35,16.59,1976.42,0.2184,Completed,False,False,False,False
1361,Upsell_BOGO_1361,BOGO,0.0,90.32,2024-12-23,2025-01-12,20,Low_Value,Website_Banner,Upsell,Unknown,0.075,3,3,308.42,22,102.80666666666667,3,308.42,48135.28,16.48,16045.09,0.0064,Completed,False,False,False,False
1362,Upsell_Percentage_Discount_1362,Percentage_Discount,47.2,23.37,2024-11-27,2024-12-08,11,High_Value,SMS,Upsell,Unknown,0.208,2,2,1063.44,6,531.72,2,1063.44,19628.3,27.32,9814.15,0.0542,Completed,False,False,False,False
1363,Upsell_Percentage_Discount_1363,Percentage_Discount,8.1,0.0,2025-03-22,2025-03-29,7,New_Customer,Email,Upsell,Beauty,0.208,0,0,0.0,0,,0,0.0,47295.01,22.91,,0.0,Completed,False,False,False,False
1364,Cross_Sell_BOGO_1364,BOGO,0.0,31.29,2025-02-24,2025-03-03,7,New_Customer,SMS,Cross_Sell,Unknown,0.101,1,1,127.07,2,127.07,1,127.07,4465.18,6.5,4465.18,0.0285,Completed,False,False,False,False
1365,Reactivation_BOGO_1365,BOGO,0.0,0.0,2024-08-16,2024-09-22,37,Low_Value,Email,Reactivation,Unknown,0.249,3,3,342.33,23,114.11,3,342.33,3641.1,25.27,1213.7,0.094,Completed,False,False,False,False
1366,Reactivation_BOGO_1366,BOGO,0.0,0.0,2025-06-10,2025-08-07,58,High_Value,Push,Reactivation,Sports,0.054,1,1,447.81,8,447.81,1,447.81,36052.57,40.11,36052.57,0.0124,Completed,False,False,False,False
1367,Acquisition_Percentage_Discount_1367,Percentage_Discount,12.6,0.0,2025-03-10,2025-03-31,21,High_Value,Website_Banner,Acquisition,Electronics,0.093,0,0,0.0,0,,0,0.0,38437.95,36.87,,0.0,Completed,False,False,False,False
