promotion_key,promotion_id,campaign_name,promo_type,discount_value,min_order_value,start_date,end_date,campaign_duration_days,target_segment,campaign_channel,campaign_objective,target_category,expected_response_rate,budget_allocated,cost_per_acquisition
1312,1312,Upsell_Percentage_Discount_1312,Percentage_Discount,42.9,0.0,2025-05-02,2025-05-09,7.0,Low_Value,Website_Banner,Upsell,Unknown,0.103,49579.24,30.09
1313,1313,Reactivation_Free_Shipping_1313,Free_Shipping,0.0,57.03,2024-09-27,2024-10-26,29.0,Medium_Value,SMS,Reactivation,Home,0.17,48774.86,49.98
1314,1314,Reactivation_BOGO_1314,BOGO,0.0,71.27,2024-12-20,2025-02-17,59.0,Lapsed,In_App,Reactivation,Unknown,0.2,33555.89,46.25
1315,1315,Cross_Sell_Percentage_Discount_1315,Percentage_Discount,13.0,0.0,2025-08-10,2025-08-26,16.0,Medium_Value,In_App,Cross_Sell,Books,0.21,42255.04,40.26
1316,1316,Reactivation_Free_Shipping_1316,Free_Shipping,0.0,26.48,2025-07-23,2025-08-28,36.0,Medium_Value,In_App,Reactivation,Beauty,0.177,17509.01,47.9
1317,1317,Reactivation_BOGO_1317,BOGO,0.0,58.1,2024-08-05,2024-09-20,46.0,Low_Value,Social,Reactivation,Clothing,0.089,45373.12,7.75
1318,1318,Upsell_Fixed_Amount_1318,Fixed_Amount,36.35,,2024-08-21,2024-09-07,17.0,Lapsed,Push,Upsell,Electronics,0.082,25137.84,25.45
1319,1319,Cross_Sell_Percentage_Discount_1319,Percentage_Discount,20.1,39.28,2025-04-12,2025-04-22,10.0,All_Customers,Push,Cross_Sell,Unknown,0.091,8164.5,28.56
1320,1320,Retention_Fixed_Amount_1320,Fixed_Amount,64.32,2.75,2025-07-06,2025-07-11,5.0,Low_Value,Social,Retention,Unknown,0.083,44610.59,42.13
1321,1321,Reactivation_BOGO_1321,BOGO,0.0,0.0,2025-08-12,2025-09-11,30.0,Lapsed,Website_Banner,Reactivation,Unknown,0.051,40660.09,23.86
1322,1322,Reactivation_BOGO_1322,BOGO,0.0,35.84,2025-03-17,2025-04-07,21.0,Low_Value,Push,Reactivation,Unknown,0.132,45155.69,36.1
1323,1323,Cross_Sell_Free_Shipping_1323,Free_Shipping,0.0,55.7,2025-02-20,2025-03-08,16.0,Medium_Value,SMS,Cross_Sell,Beauty,0.187,43095.26,6.3
1324,1324,Retention_Free_Shipping_1324,Free_Shipping,0.0,23.97,2025-01-11,2025-01-20,9.0,Medium_Value,SMS,Retention,Unknown,0.076,46778.36,40.41
1325,1325,Reactivation_Percentage_Discount_1325,Percentage_Discount,32.1,0.0,2024-10-23,2024-12-17,55.0,Medium_Value,Push,Reactivation,Sports,0.195,47903.52,47.78
1326,1326,Cross_Sell_Percentage_Discount_1326,Percentage_Discount,42.4,94.67,2024-07-07,2024-07-15,8.0,High_Value,Email,Cross_Sell,Unknown,0.176,35595.11,11.81
1327,1327,Acquisition_Free_Shipping_1327,Free_Shipping,0.0,6.8,2025-06-02,2025-07-22,50.0,Lapsed,Push,Acquisition,Books,0.076,43367.97,13.67
1328,1328,Cross_Sell_Free_Shipping_1328,Free_Shipping,0.0,0.0,2025-07-12,2025-07-21,9.0,Low_Value,Social,Cross_Sell,Unknown,0.068,10708.2,16.97
1329,1329,Acquisition_BOGO_1329,BOGO,0.0,53.15,2024-10-31,2024-11-27,27.0,High_Value,In_App,Acquisition,Clothing,0.238,9593.9,29.48
1330,1330,Upsell_Fixed_Amount_1330,Fixed_Amount,24.88,0.0,2025-04-17,2025-04-25,8.0,All_Customers,In_App,Upsell,Unknown,0.174,40835.87,15.66
1331,1331,Retention_Free_Shipping_1331,Free_Shipping,0.0,0.0,2025-03-31,2025-04-19,19.0,Low_Value,SMS,Retention,Home,0.249,16282.69,8.96
1332,1332,Upsell_Percentage_Discount_1332,Percentage_Discount,36.7,0.0,2025-09-22,2025-09-30,8.0,Low_Value,Social,Upsell,Sports,0.105,3535.44,13.12
1333,1333,Upsell_BOGO_1333,BOGO,0.0,87.47,2025-03-12,2025-03-31,19.0,High_Value,In_App,Upsell,Unknown,0.141,28592.55,25.68
1334,1334,Reactivation_Free_Shipping_1334,Free_Shipping,0.0,1.88,2024-11-02,2024-12-14,42.0,Medium_Value,Email,Reactivation,Books,0.105,33382.11,28.35
1335,1335,Acquisition_BOGO_1335,BOGO,0.0,0.0,2024-11-09,2024-10-06,34.0,High_Value,SMS,Acquisition,Unknown,0.221,37612.05,44.9
1336,1336,Acquisition_Fixed_Amount_1336,Fixed_Amount,97.27,56.86,2025-07-18,2025-09-09,53.0,Lapsed,Website_Banner,Acquisition,Electronics,0.112,27158.84,36.63
1337,1337,Acquisition_Free_Shipping_1337,Free_Shipping,0.0,64.24,2024-07-14,2024-09-02,50.0,Medium_Value,Website_Banner,Acquisition,Unknown,0.111,31740.04,17.84
1338,1338,Upsell_Fixed_Amount_1338,Fixed_Amount,97.58,0.0,2025-03-03,2025-03-10,7.0,Low_Value,Social,Upsell,Unknown,0.213,37968.08,16.3
1339,1339,Upsell_Free_Shipping_1339,Free_Shipping,0.0,56.73,2024-12-23,2024-12-30,7.0,Lapsed,Email,Upsell,Beauty,0.201,24676.03,32.36
1340,1340,Cross_Sell_Free_Shipping_1340,Free_Shipping,0.0,45.53,2024-08-19,2024-09-01,13.0,Medium_Value,In_App,Cross_Sell,Sports,0.195,33123.49,29.68
1341,1341,Reactivation_BOGO_1341,BOGO,0.0,64.26,2025-06-02,2025-07-16,44.0,All_Customers,In_App,Reactivation,Unknown,0.124,43382.3,29.3
1342,1342,Cross_Sell_Percentage_Discount_1342,Percentage_Discount,12.4,47.9,2025-08-20,2025-08-26,6.0,Medium_Value,Push,Cross_Sell,Sports,0.195,48151.42,24.61
1343,1343,Acquisition_Percentage_Discount_1343,Percentage_Discount,38.0,98.34,2025-05-12,2025-05-26,14.0,High_Value,Email,Acquisition,Unknown,0.217,46433.86,42.45
1344,1344,Retention_Percentage_Discount_1344,Percentage_Discount,22.8,28.14,2025-07-10,2025-07-31,21.0,Medium_Value,In_App,Retention,Books,0.068,13014.34,44.96
1345,1345,Acquisition_BOGO_1345,BOGO,0.0,0.0,2024-10-04,2024-10-23,19.0,Lapsed,Website_Banner,Acquisition,Unknown,0.212,9714.75,43.07
1346,1346,Reactivation_Fixed_Amount_1346,Fixed_Amount,66.47,79.62,2025-07-18,2025-08-09,22.0,All_Customers,Website_Banner,Reactivation,Sports,0.112,10338.67,26.56
1347,1347,Reactivation_Free_Shipping_1347,Free_Shipping,0.0,,2025-07-15,2025-08-13,29.0,Lapsed,SMS,Reactivation,Unknown,0.15,36241.87,10.65
1348,1348,Upsell_Fixed_Amount_1348,Fixed_Amount,15.45,10.79,2024-09-07,2024-09-18,11.0,New_Customer,Website_Banner,Upsell,Unknown,0.198,12647.6,12.76
1349,1349,Retention_BOGO_1349,BOGO,0.0,0.0,2024-12-24,2025-01-03,10.0,Medium_Value,SMS,Retention,Unknown,0.212,22517.28,49.84
1350,1350,Reactivation_Free_Shipping_1350,Free_Shipping,0.0,61.85,2024-07-30,2024-08-14,15.0,Low_Value,Website_Banner,Reactivation,Unknown,0.209,14485.41,11.9
1351,1351,Retention_Free_Shipping_1351,Free_Shipping,0.0,63.61,2025-04-03,2025-04-15,12.0,Low_Value,Website_Banner,Retention,Clothing,0.075,49493.03,43.14
1352,1352,Acquisition_Free_Shipping_1352,Free_Shipping,0.0,80.2,2025-05-01,2025-06-18,48.0,Lapsed,Email,Acquisition,Clothing,0.12,21563.43,38.41
1353,1353,Reactivation_Free_Shipping_1353,Free_Shipping,0.0,73.43,2024-08-06,2024-10-05,60.0,High_Value,In_App,Reactivation,Unknown,0.052,19036.39,8.45
1354,1354,Retention_BOGO_1354,BOGO,0.0,60.46,2025-08-10,2025-08-18,8.0,High_Value,Email,Retention,Unknown,0.064,32911.98,22.55
1355,1355,Upsell_BOGO_1355,BOGO,0.0,35.18,2024-12-10,2024-12-15,5.0,Medium_Value,Social,Upsell,Sports,0.178,45121.51,18.91
1356,1356,Cross_Sell_BOGO_1356,BOGO,0.0,22.04,2024-09-16,2024-08-28,19.0,New_Customer,Social,Cross_Sell,Unknown,0.21,4300.43,31.0
1357,1357,Retention_Fixed_Amount_1357,Fixed_Amount,88.76,0.0,2025-03-28,2025-04-08,11.0,Medium_Value,Email,Retention,Sports,0.19,46656.21,17.38
1358,1358,Reactivation_BOGO_1358,BOGO,0.0,60.83,2025-01-22,2025-03-02,39.0,Lapsed,SMS,Reactivation,Clothing,0.162,28160.53,31.76
1359,1359,Cross_Sell_Free_Shipping_1359,Free_Shipping,0.0,10.59,2025-01-13,2025-01-23,10.0,All_Customers,In_App,Cross_Sell,Electronics,0.121,41019.9,28.2
1360,1360,Reactivation_Fixed_Amount_1360,Fixed_Amount,67.27,60.2,2025-04-12,2025-06-09,58.0,High_Value,Push,Reactivation,Unknown,0.101,15811.35,16.59
1361,1361,Upsell_BOGO_1361,BOGO,0.0,90.32,2024-12-23,2025-01-12,20.0,Low_Value,Website_Banner,Upsell,Unknown,0.075,48135.28,16.48
1362,1362,Upsell_Percentage_Discount_1362,Percentage_Discount,47.2,23.37,2024-11-27,2024-12-08,11.0,High_Value,SMS,Upsell,Unknown,0.208,19628.3,27.32
1363,1363,Upsell_Percentage_Discount_1363,Percentage_Discount,8.1,0.0,2025-03-22,2025-03-29,7.0,New_Customer,Email,Upsell,Beauty,0.208,47295.01,22.91
1364,1364,Cross_Sell_BOGO_1364,BOGO,0.0,31.29,2025-02-24,2025-03-03,7.0,New_Customer,SMS,Cross_Sell,Unknown,0.101,4465.18,6.5
1365,1365,Reactivation_BOGO_1365,BOGO,0.0,0.0,2024-08-16,2024-09-22,37.0,Low_Value,Email,Reactivation,Unknown,0.249,3641.1,25.27
1366,1366,Reactivation_BOGO_1366,BOGO,0.0,0.0,2025-06-10,2025-08-07,58.0,High_Value,Push,Reactivation,Sports,0.054,36052.57,40.11
1367,1367,Acquisition_Percentage_Discount_1367,Percentage_Discount,12.6,0.0,2025-03-10,2025-03-31,21.0,High_Value,Website_Banner,Acquisition,Electronics,0.093,38437.95,36.87
1368,1368,Reactivation_Free_Shipping_1368,Free_Shipping,0.0,79.11,2025-04-03,2025-05-03,30.0,All_Customers,Email,Reactivation,Unknown,0.156,18590.34,22.38
1369,1369,Reactivation_Free_Shipping_1369,Free_Shipping,0.0,,2025-04-02,2025-05-11,39.0,Low_Value,Website_Banner,Reactivation,Unknown,0.109,41960.58,12.69
1370,1370,Reactivation_Free_Shipping_1370,Free_Shipping,0.0,29.32,2024-08-17,2024-10-02,46.0,Medium_Value,Social,Reactivation,Unknown,0.119,35831.94,12.75
1371,1371,Acquisition_Percentage_Discount_1371,Percentage_Discount,9.2,0.0,2024-12-16,2025-01-12,27.0,High_Value,Push,Acquisition,Clothing,0.226,9504.95,28.75
1372,1372,Reactivation_Free_Shipping_1372,Free_Shipping,0.0,63.57,2025-03-04,2025-04-17,44.0,New_Customer,SMS,Reactivation,Beauty,0.184,47817.61,11.58
1373,1373,Acquisition_BOGO_1373,BOGO,0.0,0.0,2025-03-08,2025-05-05,58.0,New_Customer,Email,Acquisition,Unknown,0.155,1825.38,24.48
1374,1374,Cross_Sell_Percentage_Discount_1374,Percentage_Discount,48.0,0.0,2024-12-07,2024-12-14,7.0,All_Customers,Website_Banner,Cross_Sell,Home,0.147,22455.53,35.33
1375,1375,Upsell_Free_Shipping_1375,Free_Shipping,0.0,17.85,2025-08-26,2025-09-03,8.0,New_Customer,Website_Banner,Upsell,Books,0.207,16375.69,20.48
1376,1376,Acquisition_Fixed_Amount_1376,Fixed_Amount,15.18,28.01,2024-08-29,2024-09-16,18.0,New_Customer,Push,Acquisition,Unknown,0.227,19542.93,11.08
1377,1377,Upsell_Percentage_Discount_1377,Percentage_Discount,14.7,97.66,2025-05-14,2025-05-20,6.0,Low_Value,Push,Upsell,Electronics,0.072,12616.54,26.55
1378,1378,Reactivation_Free_Shipping_1378,Free_Shipping,0.0,0.0,2025-03-23,2025-05-13,51.0,Low_Value,Email,Reactivation,Unknown,0.099,23030.97,23.2
1379,1379,Cross_Sell_BOGO_1379,BOGO,0.0,8.27,2025-08-27,2025-09-11,15.0,Lapsed,Website_Banner,Cross_Sell,Sports,0.117,11413.27,9.95
1380,1380,Retention_Free_Shipping_1380,Free_Shipping,0.0,90.94,2025-02-17,2025-02-27,10.0,Lapsed,Website_Banner,Retention,Unknown,0.231,47975.79,47.82
1381,1381,Retention_Fixed_Amount_1381,Fixed_Amount,37.63,52.36,2025-03-27,2025-04-07,11.0,All_Customers,In_App,Retention,Unknown,0.194,14727.81,18.5
1382,1382,Reactivation_BOGO_1382,BOGO,0.0,0.0,2024-09-03,2024-11-01,59.0,High_Value,Email,Reactivation,Books,0.248,4335.81,25.03
1383,1383,Retention_Fixed_Amount_1383,Fixed_Amount,17.33,0.0,2025-01-01,2025-01-04,3.0,New_Customer,Website_Banner,Retention,Books,0.161,36946.56,42.7
1384,1384,Reactivation_BOGO_1384,BOGO,0.0,75.53,2024-07-24,2024-08-15,22.0,New_Customer,Push,Reactivation,Unknown,0.105,24282.91,9.18
1385,1385,Acquisition_Free_Shipping_1385,Free_Shipping,0.0,29.62,2024-08-22,2024-09-29,38.0,Lapsed,Email,Acquisition,Beauty,0.17,19053.85,49.37
1386,1386,Reactivation_BOGO_1386,BOGO,,28.66,2024-12-18,2025-01-12,25.0,High_Value,Social,Reactivation,Unknown,0.055,28398.66,15.39
1387,1387,Retention_Fixed_Amount_1387,Fixed_Amount,39.5,0.0,2025-02-18,2025-03-03,13.0,New_Customer,SMS,Retention,Unknown,0.23,12587.88,44.69
1388,1388,Retention_Fixed_Amount_1388,Fixed_Amount,97.08,0.0,2025-02-28,2025-03-21,21.0,All_Customers,Website_Banner,Retention,Unknown,0.219,34809.36,29.52
1389,1389,Cross_Sell_Percentage_Discount_1389,Percentage_Discount,10.0,4.12,2025-02-18,2025-03-10,20.0,High_Value,SMS,Cross_Sell,Unknown,0.059,38851.36,29.59
1390,1390,Acquisition_Free_Shipping_1390,Free_Shipping,0.0,13.7,2025-04-08,2025-05-20,42.0,Medium_Value,Email,Acquisition,Electronics,0.229,17539.02,34.75
1391,1391,Acquisition_BOGO_1391,BOGO,0.0,43.37,2025-03-17,2025-05-12,56.0,New_Customer,Website_Banner,Acquisition,Beauty,0.222,10399.56,42.39
1392,1392,Upsell_Percentage_Discount_1392,Percentage_Discount,20.7,36.0,2025-05-05,2025-05-13,8.0,Medium_Value,Social,Upsell,Unknown,0.196,44845.51,42.54
1393,1393,Cross_Sell_Percentage_Discount_1393,Percentage_Discount,45.3,86.48,2025-09-17,2025-09-24,7.0,All_Customers,SMS,Cross_Sell,Unknown,0.173,35152.46,41.88
1394,1394,Cross_Sell_BOGO_1394,BOGO,0.0,31.13,2025-04-05,2025-04-18,13.0,Lapsed,In_App,Cross_Sell,Unknown,0.105,30915.14,46.03
1395,1395,Cross_Sell_Free_Shipping_1395,Free_Shipping,0.0,85.84,2025-06-28,2025-07-17,19.0,Low_Value,SMS,Cross_Sell,Sports,0.182,41344.61,28.04
1396,1396,Reactivation_Percentage_Discount_1396,Percentage_Discount,27.5,94.77,2025-01-09,2025-02-11,33.0,New_Customer,Website_Banner,Reactivation,Unknown,0.141,20771.31,28.93
1397,1397,Acquisition_Percentage_Discount_1397,Percentage_Discount,17.2,,2024-11-19,2025-01-16,58.0,All_Customers,SMS,Acquisition,Home,0.116,18533.0,10.1
1398,1398,Cross_Sell_Free_Shipping_1398,Free_Shipping,0.0,91.8,2025-01-05,2025-01-21,16.0,High_Value,Push,Cross_Sell,Clothing,0.2,20580.15,44.2
1399,1399,Retention_Fixed_Amount_1399,Fixed_Amount,18.77,0.0,2024-12-09,2024-12-25,16.0,Low_Value,Push,Retention,Beauty,0.177,33974.84,36.96
1400,1400,Retention_Fixed_Amount_1400,Fixed_Amount,29.15,0.0,2025-03-17,2025-03-24,7.0,Medium_Value,Social,Retention,Unknown,0.164,10156.06,15.28
1401,1401,Acquisition_Percentage_Discount_1401,Percentage_Discount,13.2,9.52,2025-04-22,2025-06-18,57.0,High_Value,Email,Acquisition,Clothing,0.209,36002.62,20.35
1402,1402,Cross_Sell_Percentage_Discount_1402,Percentage_Discount,13.6,27.98,2025-02-19,2025-02-27,8.0,High_Value,Push,Cross_Sell,Beauty,0.21,30763.14,20.74
1403,1403,Reactivation_BOGO_1403,BOGO,0.0,35.93,2025-07-10,2025-08-16,37.0,All_Customers,Website_Banner,Reactivation,Clothing,0.093,42634.32,29.71
1404,1404,Reactivation_Percentage_Discount_1404,Percentage_Discount,14.7,18.39,2024-07-23,2024-09-03,42.0,Lapsed,Social,Reactivation,Unknown,0.214,9433.22,20.55
1405,1405,Acquisition_Percentage_Discount_1405,Percentage_Discount,48.1,87.57,2025-01-06,2025-02-09,34.0,Lapsed,SMS,Acquisition,Electronics,0.095,13386.67,39.81
1406,1406,Retention_Fixed_Amount_1406,Fixed_Amount,76.91,0.0,2025-02-17,2025-02-21,4.0,High_Value,SMS,Retention,Beauty,0.11,12948.63,33.79
1407,1407,Upsell_Free_Shipping_1407,Free_Shipping,0.0,0.0,2024-11-05,2024-11-25,20.0,All_Customers,Social,Upsell,Unknown,0.197,1184.63,22.72
1408,1408,Retention_BOGO_1408,BOGO,0.0,35.95,2025-02-28,2025-03-15,15.0,Low_Value,Website_Banner,Retention,Unknown,0.215,22566.43,6.05
1409,1409,Acquisition_Percentage_Discount_1409,Percentage_Discount,,0.0,2025-07-30,2025-09-19,51.0,Medium_Value,SMS,Acquisition,Unknown,0.088,24687.19,32.73
1410,1410,Reactivation_Percentage_Discount_1410,Percentage_Discount,33.2,17.33,2025-01-02,2025-02-24,53.0,New_Customer,Website_Banner,Reactivation,Home,0.098,2378.14,46.37
1411,1411,Reactivation_Percentage_Discount_1411,Percentage_Discount,33.2,17.18,2025-05-08,2025-06-21,44.0,Low_Value,Social,Reactivation,Unknown,0.08,2693.55,27.77
1412,1412,Reactivation_Percentage_Discount_1412,Percentage_Discount,33.8,92.85,2025-02-15,2025-04-07,51.0,Low_Value,SMS,Reactivation,Unknown,0.11,32656.55,27.79
1413,1413,Upsell_Fixed_Amount_1413,Fixed_Amount,7.19,73.46,2024-12-24,2025-01-06,13.0,Medium_Value,Email,Upsell,Unknown,0.16,21157.72,15.72
1414,1414,Cross_Sell_Percentage_Discount_1414,Percentage_Discount,27.2,89.48,2025-04-17,2025-04-04,13.0,New_Customer,SMS,Cross_Sell,Beauty,0.11,22454.66,9.25
1415,1415,Reactivation_Fixed_Amount_1415,Fixed_Amount,43.09,48.09,2025-01-25,2025-03-10,44.0,High_Value,In_App,Reactivation,Beauty,0.186,31647.19,33.11
1416,1416,Reactivation_Free_Shipping_1416,Free_Shipping,0.0,,2024-10-12,2024-11-04,23.0,Medium_Value,Push,Reactivation,Unknown,0.074,28405.99,43.6
1417,1417,Retention_Fixed_Amount_1417,Fixed_Amount,70.44,56.79,2025-08-15,2025-08-21,6.0,New_Customer,Social,Retention,Unknown,0.124,37150.52,35.24
1418,1418,Cross_Sell_BOGO_1418,BOGO,0.0,24.97,2025-06-06,2025-06-13,7.0,High_Value,Push,Cross_Sell,Unknown,0.093,11775.81,7.49
1419,1419,Retention_Fixed_Amount_1419,Fixed_Amount,59.06,0.0,2025-07-02,2025-07-10,8.0,New_Customer,SMS,Retention,Unknown,0.111,49603.15,28.75
1420,1420,Cross_Sell_Percentage_Discount_1420,Percentage_Discount,23.4,0.0,2024-09-17,2024-10-01,14.0,New_Customer,Push,Cross_Sell,Unknown,0.213,19069.84,45.1
1421,1421,Acquisition_Percentage_Discount_1421,Percentage_Discount,42.7,85.87,2024-07-07,2024-08-25,49.0,New_Customer,SMS,Acquisition,Books,0.158,38476.29,46.56
1422,1422,Cross_Sell_Free_Shipping_1422,Free_Shipping,0.0,80.23,2025-01-04,2025-01-20,16.0,Low_Value,Social,Cross_Sell,Unknown,0.222,19772.75,45.86
1423,1423,Retention_Fixed_Amount_1423,Fixed_Amount,45.81,14.27,2025-06-12,2025-06-24,12.0,Low_Value,Social,Retention,Beauty,0.102,10869.53,24.66
1424,1424,Reactivation_BOGO_1424,BOGO,0.0,0.0,2025-08-02,2025-09-24,53.0,High_Value,In_App,Reactivation,Unknown,0.139,16305.05,32.54
1425,1425,Retention_Percentage_Discount_1425,Percentage_Discount,42.8,0.0,2025-01-17,2025-01-24,7.0,Low_Value,In_App,Retention,Electronics,0.128,10575.35,14.83
1426,1426,Reactivation_BOGO_1426,BOGO,0.0,72.95,2024-11-28,2024-12-23,25.0,Medium_Value,Email,Reactivation,Unknown,0.225,45698.28,15.88
1427,1427,Reactivation_Fixed_Amount_1427,Fixed_Amount,14.62,11.08,2024-07-07,2024-09-03,58.0,Low_Value,Social,Reactivation,Unknown,0.109,32482.59,13.66
1428,1428,Cross_Sell_Percentage_Discount_1428,Percentage_Discount,46.0,48.42,2024-10-29,2024-11-03,5.0,Low_Value,Social,Cross_Sell,Electronics,0.182,36107.29,31.17
1429,1429,Acquisition_Free_Shipping_1429,Free_Shipping,,0.0,2025-06-17,2025-07-01,14.0,Medium_Value,Website_Banner,Acquisition,Books,0.078,40834.03,16.36
1430,1430,Acquisition_Fixed_Amount_1430,Fixed_Amount,84.72,98.79,2024-12-24,2025-02-19,57.0,High_Value,Email,Acquisition,Unknown,0.087,26268.54,20.38
1431,1431,Reactivation_Fixed_Amount_1431,Fixed_Amount,29.32,99.99,2024-08-28,2024-10-13,46.0,Lapsed,Social,Reactivation,Unknown,0.125,26479.13,31.79
1432,1432,Cross_Sell_Free_Shipping_1432,Free_Shipping,0.0,19.25,2025-02-17,2025-02-28,11.0,Low_Value,Push,Cross_Sell,Unknown,0.248,34436.13,9.16
1433,1433,Upsell_Fixed_Amount_1433,Fixed_Amount,94.7,46.96,2024-11-13,2024-11-22,9.0,All_Customers,Email,Upsell,Unknown,0.209,40551.44,38.24
1434,1434,Reactivation_Fixed_Amount_1434,Fixed_Amount,7.57,1.55,2025-05-09,2025-05-26,17.0,All_Customers,In_App,Reactivation,Unknown,0.132,29777.56,20.05
1435,1435,Acquisition_Free_Shipping_1435,Free_Shipping,0.0,60.82,2025-05-09,2025-05-28,19.0,Lapsed,Email,Acquisition,Unknown,0.21,14804.29,45.64
1436,1436,Acquisition_Percentage_Discount_1436,Percentage_Discount,28.5,50.82,2025-04-25,2025-06-22,58.0,Medium_Value,Social,Acquisition,Unknown,0.123,10230.18,7.01
1437,1437,Retention_Percentage_Discount_1437,Percentage_Discount,30.6,,2025-05-11,2025-05-28,17.0,Medium_Value,Push,Retention,Beauty,0.168,45172.18,17.11
1438,1438,Cross_Sell_Free_Shipping_1438,Free_Shipping,0.0,14.87,2024-12-17,2025-01-05,19.0,All_Customers,Social,Cross_Sell,Unknown,0.228,9422.19,38.57
1439,1439,Reactivation_Fixed_Amount_1439,Fixed_Amount,21.82,0.0,2024-10-05,2024-11-16,42.0,High_Value,Email,Reactivation,Unknown,0.058,44431.75,13.71
1440,1440,Reactivation_BOGO_1440,BOGO,0.0,,2025-01-13,2025-03-01,47.0,New_Customer,Email,Reactivation,Home,0.145,36455.12,29.85
1441,1441,Acquisition_Fixed_Amount_1441,Fixed_Amount,11.6,96.32,2025-08-14,2025-09-29,46.0,Medium_Value,Push,Acquisition,Unknown,0.166,1385.2,19.4
1442,1442,Acquisition_BOGO_1442,BOGO,0.0,0.0,2024-12-06,2025-01-01,26.0,Low_Value,SMS,Acquisition,Electronics,0.079,24886.01,12.44
1443,1443,Cross_Sell_BOGO_1443,BOGO,0.0,41.55,2024-07-25,2024-08-04,10.0,Low_Value,Website_Banner,Cross_Sell,Unknown,0.104,38118.21,28.8
1444,1444,Retention_Percentage_Discount_1444,Percentage_Discount,6.3,77.8,2024-09-23,2024-10-01,8.0,Low_Value,SMS,Retention,Unknown,0.113,42692.65,7.81
1445,1445,Reactivation_Free_Shipping_1445,Free_Shipping,0.0,0.0,2025-02-04,2025-04-04,59.0,Medium_Value,Push,Reactivation,Sports,0.121,22057.91,40.54
1446,1446,Cross_Sell_BOGO_1446,BOGO,0.0,0.0,2025-01-17,2025-01-24,7.0,New_Customer,Website_Banner,Cross_Sell,Unknown,0.234,31400.41,49.69
1447,1447,Upsell_BOGO_1447,BOGO,0.0,0.0,2025-09-04,2025-09-09,5.0,High_Value,In_App,Upsell,Unknown,0.225,15439.96,27.67
1448,1448,Reactivation_Free_Shipping_1448,Free_Shipping,0.0,57.87,2025-06-03,2025-07-24,51.0,Low_Value,Website_Banner,Reactivation,Unknown,0.065,46452.56,12.11
1449,1449,Retention_Free_Shipping_1449,Free_Shipping,0.0,6.14,2024-10-25,2024-11-02,8.0,New_Customer,Social,Retention,Clothing,0.136,17945.72,26.65
1450,1450,Cross_Sell_Free_Shipping_1450,Free_Shipping,0.0,18.66,2024-12-06,2024-12-14,8.0,Low_Value,In_App,Cross_Sell,Electronics,0.062,45014.64,14.84
1451,1451,Acquisition_BOGO_1451,BOGO,0.0,72.36,2024-09-26,2024-10-29,33.0,Lapsed,Push,Acquisition,Clothing,0.056,14114.35,36.86
1452,1452,Retention_Fixed_Amount_1452,Fixed_Amount,79.83,32.07,2025-03-28,2025-03-16,12.0,High_Value,Social,Retention,Unknown,0.172,48255.71,8.27
1453,1453,Acquisition_Free_Shipping_1453,Free_Shipping,0.0,0.0,2025-05-18,2025-06-07,20.0,New_Customer,Push,Acquisition,Unknown,0.073,34846.29,16.19
1454,1454,Acquisition_Percentage_Discount_1454,Percentage_Discount,26.9,0.0,2025-02-23,2025-03-19,24.0,High_Value,Push,Acquisition,Unknown,0.238,17445.17,24.91
1455,1455,Upsell_BOGO_1455,BOGO,0.0,84.14,2024-11-29,2024-12-15,16.0,Medium_Value,In_App,Upsell,Unknown,0.226,18668.43,33.01
1456,1456,Acquisition_Fixed_Amount_1456,Fixed_Amount,28.64,70.3,2025-01-07,2025-02-16,40.0,All_Customers,In_App,Acquisition,Unknown,0.057,46882.47,7.11
1457,1457,Retention_BOGO_1457,BOGO,0.0,0.0,2025-08-23,2025-09-02,10.0,New_Customer,Website_Banner,Retention,Clothing,0.087,15131.35,11.27
1458,1458,Retention_BOGO_1458,BOGO,0.0,0.0,2025-09-15,2025-09-20,5.0,All_Customers,Email,Retention,Unknown,0.155,49143.27,36.21
1459,1459,Acquisition_BOGO_1459,BOGO,0.0,30.46,2025-01-11,2025-03-09,57.0,Medium_Value,Email,Acquisition,Unknown,0.173,9285.27,49.32
1460,1460,Cross_Sell_BOGO_1460,BOGO,0.0,92.05,2025-03-13,2025-03-25,12.0,High_Value,Social,Cross_Sell,Clothing,0.104,4245.8,12.13
1461,1461,Reactivation_Fixed_Amount_1461,Fixed_Amount,47.15,26.09,2025-06-03,2025-07-14,41.0,Low_Value,SMS,Reactivation,Clothing,0.243,8205.75,13.4
1462,1462,Acquisition_Fixed_Amount_1462,Fixed_Amount,47.56,47.3,2025-05-18,2025-07-16,59.0,Low_Value,Push,Acquisition,Sports,0.248,17159.31,39.68
1463,1463,Cross_Sell_BOGO_1463,BOGO,0.0,0.0,2025-08-04,2025-08-08,4.0,New_Customer,Website_Banner,Cross_Sell,Beauty,0.061,20727.81,43.43
1464,1464,Retention_Fixed_Amount_1464,Fixed_Amount,93.18,0.0,2025-01-05,2025-01-24,19.0,New_Customer,Email,Retention,Unknown,0.197,15649.05,31.45
1465,1465,Reactivation_BOGO_1465,BOGO,0.0,44.37,2025-01-06,2025-02-01,26.0,Medium_Value,In_App,Reactivation,Unknown,0.226,46040.08,20.89
